start,mmd,high_mmd,slope,entropy,anomaly_fraction
33300,1.167415738105774,1,0.15542443990707142,2.0311315059661865,0.702
33400,1.1700797080993652,1,0.11872110366821828,2.0241029262542725,0.708
33500,1.161109209060669,1,0.04888244867324822,2.0182342529296875,0.7
33600,1.163806438446045,1,-0.0021711468696594596,2.014949321746826,0.71
33700,1.162877082824707,1,-0.0015350580215453427,2.0138192176818848,0.694
33800,1.0751477479934692,1,-0.018809604644775664,2.151026487350464,0.68
33900,0.9990403652191162,1,-0.04127963781356967,2.2275686264038086,0.664
34000,1.011847972869873,1,-0.04677536487579253,2.219849109649658,0.684
34100,1.0081515312194824,1,-0.037275087833404386,2.215024709701538,0.67
34200,1.0070956945419312,1,-0.012699294090271068,2.218400001525879,0.69
34300,1.0958359241485596,1,0.018883883953093983,2.1339969635009766,0.706
34400,1.1863816976547241,1,0.043675184249877354,1.9854239225387573,0.728
34500,1.1764039993286133,1,0.05157909393310351,1.9901432991027832,0.724
34600,1.184067726135254,1,0.04345121383667055,1.9891197681427002,0.732
34700,1.1832691431045532,1,0.017255246639251674,1.9907183647155762,0.734
34800,1.1836411952972412,1,0.00013841390609731482,1.989565372467041,0.74
34900,1.180384635925293,1,0.0007534742355347909,1.996707797050476,0.742
35000,1.0856812000274658,1,-0.019965755939483746,2.1415719985961914,0.708
35100,0.998837947845459,1,-0.046682238578795214,2.2205300331115723,0.674
35200,1.0090434551239014,1,-0.05307421684265292,2.2168970108032227,0.66
35300,1.006537675857544,1,-0.04243316650390636,2.2172329425811768,0.656
35400,1.0045372247695923,1,-0.015458822250366202,2.213047504425049,0.662
35500,1.093895435333252,1,0.01856087446212726,2.130207061767578,0.69
35600,1.1776864528656006,1,0.042464375495910915,1.9829081296920776,0.704
35700,1.1612441539764404,1,0.0482562184333782,1.9848603010177612,0.714
35800,1.1658333539962769,1,0.03899409770965587,1.9802888631820679,0.716
35900,1.1668989658355713,1,0.013415396213531794,1.9869651794433594,0.716
36000,1.171804666519165,1,-0.0006108760833739691,1.9880774021148682,0.734
36100,1.1711524724960327,1,0.002578794956207243,1.9981862306594849,0.756
36200,1.0882434844970703,1,-0.015092623233794818,2.146416664123535,0.734
36300,1.0019489526748657,1,-0.04134612083435123,2.2311110496520996,0.718
36400,1.0075573921203613,1,-0.04976980686187805,2.231717109680176,0.718
36500,0.9950410723686218,1,-0.043290889263152256,2.231339693069458,0.7
